Feature Type,Alpha,Gamma,Polynomial Dimension,Protos per dimension,Epsilon,Simulations,MIN,MAX,Delta,Mean,STDEV
NRB,0.025,0.99,2,8,0.5,1000,95,242,147,150.271,42.07535971200834
NRB,0.075,1.0,2,8,0.25,1000,168,192,24,176.407,7.635420790673599
NRB,0.1,0.95,2,36,0.5,1000,188,345,157,248.875,32.50753935804916
NRB,0.15,0.99,2,36,0.5,1000,160,346,186,226.428,35.91694367346479
NRB,0.15,0.99,2,8,0.5,994,123,270,147,200.46780684104627,49.56322286986236
NRB,0.01,0.99,2,8,0.25,1000,232,335,103,251.142,32.667675353673594
NRB,0.05,0.95,2,12,0.75,1000,164,216,52,183.973,17.494580055872486
NRB,0.175,1.0,2,27,0.25,1000,161,359,198,247.746,44.258132204898416
NRB,0.1,0.8,2,18,0.5,1000,147,275,128,189.157,25.18158977236075
NRB,0.075,0.8,2,36,0.75,1000,167,272,105,248.18,17.654894372249732
NRB,0.175,1.0,2,21,0.5,991,151,595,444,213.9455095862765,47.48378838202304
NRB,0.125,0.95,2,18,0.75,1000,161,208,47,178.732,11.978884324913972
NRB,0.15,1.0,2,8,0.25,1000,148,184,36,163.097,8.645249061266618
NRB,0.15,0.99,2,52,0.75,1000,162,360,198,235.841,27.870925845897325
NRB,0.075,0.99,2,36,0.75,997,152,511,359,259.6940822467402,47.12592818730807
NRB,0.075,1.0,2,12,0.75,1000,253,317,64,279.611,16.31655321778803
NRB,0.2,1.0,2,21,0.75,988,199,446,247,259.30668016194335,24.399247499294834
NRB,0.025,0.99,2,12,0.5,1000,135,245,110,188.723,41.056423381742604
NRB,0.05,0.99,2,12,0.25,1000,147,324,177,276.098,21.21566639303372
NRB,0.125,0.99,2,12,0.5,1000,133,194,61,149.914,14.614656759301335
NRB,0.1,0.8,2,27,0.5,998,159,354,195,251.52304609218436,31.201595932035236
NRB,0.4,1.0,2,36,0.5,1000,157,244,87,194.558,29.022110862563373
NRB,0.5,0.9,2,12,0.5,1000,195,283,88,244.676,26.84346467197548
NRB,0.4,0.9,2,36,0.25,1000,163,369,206,260.955,54.33296463516459
NRB,0.4,0.95,2,36,0.25,1000,207,459,252,281.135,45.34382910427656
NRB,0.075,0.95,2,27,0.5,999,152,488,336,202.26726726726727,39.11313480492424
NRB,0.075,1.0,2,8,0.75,1000,120,235,115,177.638,37.77626241440519
NRB,0.2,0.99,2,36,0.5,1000,161,299,138,247.865,28.651870876169756
NRB,0.1,0.95,2,36,0.5,1000,208,388,180,273.895,29.33036387850047
NRB,0.5,0.99,2,18,0.5,1000,256,510,254,290.307,41.320626146576544
NRB,0.2,1.0,2,27,0.75,995,162,388,226,189.86030150753768,37.51905728917986
NRB,0.125,0.8,2,27,0.75,999,122,430,308,184.4954954954955,34.25838588925643
NRB,0.1,0.8,2,21,0.5,966,150,1556,1406,191.64182194616978,91.82706245639883
NRB,0.175,0.8,2,27,0.5,999,156,334,178,254.43543543543544,39.95964379032031
NRB,0.4,0.95,2,21,0.5,986,152,446,294,181.41379310344828,35.890430725737716
NRB,0.075,0.8,2,12,0.75,1000,156,357,201,223.878,46.68711602576028
NRB,0.05,1.0,2,12,0.75,1000,161,292,131,170.861,19.633164292597872
NRB,0.075,0.8,2,21,0.75,976,129,311,182,147.79098360655738,13.288026638843059
NRB,0.075,0.9,2,36,0.75,1000,165,283,118,199.289,20.897755745419058
NRB,0.025,0.9,2,8,0.25,1000,112,183,71,129.03,25.165380911013376
NRB,0.025,0.95,2,12,0.75,1000,143,176,33,160.818,10.4501713900817
NRB,0.075,0.9,2,27,0.5,1000,161,345,184,226.486,41.67200931513094
NRB,0.4,1.0,2,12,0.5,1000,190,433,243,274.151,33.938031601567424
NRB,0.05,0.95,2,8,0.25,1000,129,161,32,151.914,10.492029674314054
NRB,0.075,1.0,2,18,0.5,1000,164,304,140,214.684,31.322951190321632
NRB,0.4,1.0,2,8,0.25,1000,137,257,120,166.736,23.405129867277047
NRB,0.05,0.8,2,8,0.5,1000,163,265,102,237.004,26.51665735188199
NRB,0.15,0.99,2,27,0.75,998,165,1555,1390,202.72745490981964,57.24327248217801
NRB,0.1,0.8,2,36,0.75,1000,160,278,118,199.539,23.35152613369783
NRB,0.2,1.0,2,21,0.75,993,173,531,358,270.6012084592145,29.676143049259107
NRB,0.025,0.8,2,21,0.75,999,146,283,137,173.77577577577577,24.413804321667836
NRB,0.05,0.95,2,36,0.5,1000,201,354,153,237.129,17.677750475155538
NRB,0.15,0.9,2,21,0.5,1000,137,262,125,156.325,18.335418254366672
NRB,0.5,1.0,2,36,0.5,1000,168,356,188,238.165,43.907854362000826
NRB,0.075,0.9,2,18,0.75,1000,152,293,141,195.314,31.357466330918616
NRB,0.125,0.99,2,18,0.75,1000,170,347,177,249.451,31.375787464843636
NRB,0.175,0.95,2,12,0.5,1000,163,274,111,224.449,20.186552352888196
NRB,0.175,0.8,2,52,0.75,997,126,442,316,223.38916750250752,61.0701831673806
NRB,0.075,0.99,2,8,0.75,1000,128,241,113,158.672,38.03684026331863
NRB,0.125,0.95,2,8,0.25,1000,150,250,100,196.04,26.53772127841143
NRB,0.1,1.0,2,52,0.75,998,168,549,381,288.8897795591182,61.33177508974022
NRB,0.05,0.8,2,21,0.75,984,145,1132,987,168.3760162601626,39.51559273450736
NRB,0.125,0.99,2,36,0.75,1000,131,276,145,205.206,37.970505966122225
NRB,0.075,0.95,2,8,0.25,1000,119,161,42,146.619,11.76342710340899
NRB,0.175,0.8,2,18,0.5,1000,146,247,101,167.785,29.232025011727913
NRB,0.5,0.9,2,21,0.25,990,180,387,207,227.7040404040404,25.285953766370152
NRB,0.5,0.95,2,36,0.75,1000,157,427,270,232.946,63.9649638521011
NRB,0.175,0.9,2,21,0.5,993,127,644,517,202.83585095669687,41.50879526535297
NRB,0.4,0.99,2,18,0.25,1000,164,349,185,218.724,34.633788752074516
NRB,0.125,0.95,2,21,0.25,989,155,1001,846,201.46511627906978,42.10176660818389
NRB,0.05,1.0,2,21,0.75,995,159,349,190,252.2964824120603,24.23758031415996
NRB,0.01,0.9,2,18,0.75,1000,170,312,142,269.002,12.401362416677847
NRB,0.175,0.9,2,18,0.25,997,163,293,130,231.8084252758275,32.4835208333488
NRB,0.075,0.9,2,36,0.75,1000,128,348,220,210.344,45.727110477621835
NRB,0.05,0.99,2,18,0.5,1000,146,273,127,199.237,35.509741941793564
NRB,0.4,0.95,2,36,0.75,1000,151,273,122,184.91,33.495758923569205
NRB,0.15,0.99,2,27,0.75,997,157,1068,911,230.5506519558676,45.24055174470011
NRB,0.175,0.95,2,18,0.75,1000,176,260,84,224.489,24.695176264419146
NRB,0.4,0.8,2,52,0.25,999,161,588,427,277.35735735735733,58.81867642864006
NRB,0.5,0.95,2,36,0.5,1000,121,345,224,192.578,37.23955827746485
NRB,0.025,0.99,2,8,0.25,1000,86,167,81,141.367,27.754903091988012
NRB,0.125,0.95,2,12,0.25,1000,166,223,57,184.661,14.764418954603904
NRB,0.15,1.0,2,18,0.25,1000,151,182,31,163.351,7.626005176693427
NRB,0.125,0.95,2,27,0.5,997,158,3077,2919,229.39819458375126,101.80785960750623
NRB,0.2,1.0,2,18,0.75,1000,193,318,125,269.188,34.67074727658342
NRB,0.5,0.99,2,52,0.25,1000,176,425,249,272.137,36.32329297589376
NRB,0.2,0.8,2,36,0.5,1000,161,309,148,209.367,31.73766832315491
NRB,0.5,0.9,2,52,0.5,1000,162,369,207,220.12,36.966527076858654
NRB,0.15,0.99,2,36,0.75,1000,207,371,164,253.093,33.857475979164185
NRB,0.1,0.95,2,18,0.25,1000,202,300,98,229.88,18.98905432569469
NRB,0.025,0.9,2,12,0.5,1000,120,224,104,186.112,18.08592150144848
NRB,0.01,0.95,2,18,0.75,1000,180,267,87,245.969,17.18177092887262
NRB,0.15,0.95,2,21,0.5,985,166,473,307,201.3472081218274,28.81877166759892
NRB,0.1,0.95,2,12,0.75,1000,139,267,128,175.238,24.192367114993658
NRB,0.2,0.99,2,12,0.25,1000,120,184,64,151.197,20.809209841178838
NRB,0.075,0.95,2,8,0.25,1000,188,205,17,194.357,4.203477158284581
NRB,0.01,1.0,2,12,0.75,1000,188,369,181,203.935,27.841082969254284
NRB,0.4,0.99,2,18,0.75,1000,165,534,369,246.328,57.60596204268151
NRB,0.125,0.95,2,21,0.75,989,163,462,299,210.61172901921134,29.00587864371818
NRB,0.05,0.99,2,18,0.25,1000,159,277,118,204.364,37.93867218086114
NRB,0.05,0.99,2,12,0.75,1000,160,179,19,169.632,5.034870993970543
NRB,0.4,1.0,2,18,0.5,1000,131,340,209,256.659,27.959120719926645
NRB,0.1,0.99,2,12,0.5,1000,155,213,58,179.594,16.767597213563914
NRB,0.075,0.8,2,12,0.5,1000,201,260,59,217.489,12.808901082721615
NRB,0.075,0.99,2,18,0.5,1000,162,531,369,276.237,108.6460344043527
NRB,0.175,0.8,2,18,0.75,1000,165,294,129,206.159,26.51185767911403
NRB,0.1,0.95,2,21,0.75,973,187,779,592,249.775950668037,35.88899147510897
NRB,0.075,0.99,2,12,0.5,1000,163,226,63,179.648,14.123298607746122
NRB,0.01,0.8,2,12,0.25,1000,215,349,134,246.971,31.93204996261303
NRB,0.1,0.9,2,12,0.25,1000,146,467,321,193.13,41.8373692464699
NRB,0.01,1.0,2,12,0.75,1000,187,198,11,192.029,2.2788927908860375
NRB,0.1,0.8,2,12,0.5,1000,151,299,148,206.759,42.15359824314936
NRB,0.125,0.8,2,12,0.25,1000,121,255,134,191.444,41.011837740277315
NRB,0.125,0.95,2,12,0.25,986,194,789,595,250.74543610547667,49.13389046623206
NRB,0.1,0.95,2,27,0.75,996,130,459,329,184.13855421686748,30.360892584221325
NRB,0.15,1.0,2,21,0.5,990,144,798,654,246.9939393939394,48.609585198198445
NRB,0.5,1.0,2,27,0.25,996,167,2414,2247,201.25401606425703,73.24750314873101
NRB,0.125,0.95,2,36,0.5,1000,211,396,185,288.82,31.17793552600402
NRB,0.075,0.8,2,27,0.5,997,166,333,167,222.71514543630892,26.461783865136766
NRB,0.15,0.99,2,12,0.5,1000,141,189,48,160.139,14.369208508235698
NRB,0.15,0.9,2,8,0.5,1000,171,275,104,229.449,28.268117827076594
NRB,0.2,0.95,2,52,0.75,1000,134,366,232,250.514,37.920624701839735
NRB,0.2,0.9,2,12,0.5,1000,166,560,394,274.247,77.73573718590335
NRB,0.025,0.9,2,12,0.75,1000,189,324,135,224.836,14.287730514089466
NRB,0.15,1.0,2,21,0.25,997,156,1514,1358,189.77833500501504,50.073359958627634
NRB,0.1,0.9,2,27,0.75,1000,118,221,103,150.406,20.874311986288337
NRB,0.125,0.99,2,36,0.75,1000,159,279,120,229.439,38.5982137035006
NRB,0.4,0.95,2,12,0.25,1000,228,274,46,242.837,6.395727975479909
NRB,0.125,1.0,2,12,0.5,1000,217,404,187,291.346,53.50610420491467
NRB,0.075,0.9,2,36,0.25,1000,200,461,261,293.543,58.385160597346804
NRB,0.15,1.0,2,8,0.75,1000,153,168,15,158.556,3.8747745583295394
NRB,0.175,0.9,2,8,0.75,1000,125,226,101,208.755,17.550698048852702
NRB,0.5,1.0,2,12,0.5,1000,239,278,39,252.283,7.232926532616395
NRB,0.075,0.95,2,36,0.5,1000,160,349,189,209.339,34.723360879828306
NRB,0.175,0.95,2,36,0.75,1000,164,447,283,270.928,57.83232135573838
NRB,0.125,0.8,2,27,0.5,988,161,885,724,199.47773279352228,37.767546230178766
NRB,0.05,0.99,2,12,0.25,1000,157,245,88,186.45,30.914935439577313
NRB,0.1,0.9,2,8,0.25,1000,143,316,173,216.479,39.95778000819344
NRB,0.025,1.0,2,8,0.25,1000,179,286,107,223.309,24.915704110285773
NRB,0.1,0.8,2,21,0.25,994,150,1775,1625,192.22233400402413,68.890267431712
NRB,0.05,1.0,2,8,0.25,1000,151,177,26,158.447,8.601929096672686
NRB,0.125,1.0,2,8,0.25,1000,111,133,22,118.231,5.163361240442053
NRB,0.4,0.9,2,52,0.5,1000,161,373,212,251.733,45.978753318861926
NRB,0.4,0.8,2,21,0.25,995,183,435,252,201.97286432160803,20.110666342543954
NRB,0.1,0.8,2,21,0.75,987,118,396,278,185.08814589665653,42.93739642162222
NRB,0.075,0.8,2,12,0.75,1000,216,334,118,250.256,19.966500071998727
NRB,0.125,1.0,2,12,0.75,1000,172,302,130,182.231,11.028656775431461
NRB,0.125,0.99,2,27,0.75,997,160,429,269,203.7863590772317,21.70131985889158
NRB,0.125,0.95,2,18,0.5,1000,159,275,116,193.545,23.56079553168963
NRB,0.4,0.99,2,36,0.5,1000,159,326,167,205.361,27.844388824123776
NRB,0.05,0.8,2,27,0.5,1000,194,478,284,276.584,25.501475825317822
NRB,0.2,0.99,2,36,0.5,1000,161,425,264,289.695,46.14437428634479
NRB,0.175,0.8,2,21,0.75,997,135,395,260,181.82046138415245,34.91243870158789
NRB,0.2,0.8,2,27,0.25,999,241,340,99,277.20520520520523,21.427861288793068
NRB,0.1,0.8,2,21,0.25,987,165,1586,1421,202.39918946301924,67.32867762688768
NRB,0.05,1.0,2,18,0.25,1000,161,426,265,285.855,28.713663114438212
NRB,0.1,0.8,2,21,0.75,974,144,603,459,178.2227926078029,34.67420907428372
NRB,0.1,0.9,2,12,0.75,995,165,359,194,234.13668341708544,42.16508958526803
NRB,0.175,0.99,2,8,0.25,1000,164,202,38,178.85,9.596227779059207
NRB,0.05,0.8,2,36,0.75,998,168,425,257,273.06913827655313,44.680389895148245
NRB,0.075,0.9,2,21,0.25,999,145,533,388,238.52652652652654,42.47452433497062
NRB,0.05,0.8,2,12,0.75,1000,156,277,121,227.065,26.152528170900222
NRB,0.075,0.9,2,36,0.75,1000,206,303,97,260.133,14.135810275047275
NRB,0.15,0.8,2,27,0.25,983,128,776,648,258.46490335707017,56.50325350802083
NRB,0.125,0.9,2,12,0.5,1000,157,319,162,234.803,45.359824786970954
NRB,0.15,0.99,2,12,0.5,997,168,339,171,198.3099297893681,29.76617766907928
NRB,0.1,0.9,2,18,0.75,994,91,232,141,165.03319919517102,30.312170795156895
NRB,0.175,0.9,2,36,0.75,1000,160,279,119,189.903,38.06126970098674
NRB,0.4,0.95,2,52,0.75,1000,139,367,228,230.004,43.13711620860619
NRB,0.125,0.9,2,27,0.5,999,158,472,314,245.14914914914914,16.129323821867988
NRB,0.1,0.99,2,18,0.5,1000,168,295,127,184.003,13.827877682464552
NRB,0.175,0.99,2,12,0.5,1000,188,335,147,243.464,39.97670372655605
NRB,0.15,0.99,2,27,0.5,998,157,404,247,204.11623246492985,26.46692296182671
NRB,0.01,0.8,2,8,0.75,1000,116,241,125,144.956,18.540653165943745
NRB,0.5,0.95,2,36,0.75,1000,156,236,80,180.023,15.953274835530728
NRB,0.01,0.99,2,12,0.5,996,234,299,65,258.71787148594376,16.995172885102487
NRB,0.05,0.99,2,18,0.75,1000,152,293,141,217.421,51.67345454781309
NRB,0.2,0.99,2,8,0.25,1000,160,381,221,224.045,60.1314790252973
NRB,0.4,1.0,2,12,0.25,1000,122,294,172,177.603,34.71490336318849
NRB,0.075,1.0,2,12,0.75,1000,205,279,74,232.637,20.806973858809002
NRB,0.175,0.8,2,21,0.75,989,159,1439,1280,185.6046511627907,46.572767696320085
NRB,0.01,0.99,2,12,0.75,1000,159,195,36,175.49,13.144606524376478
NRB,0.075,0.95,2,8,0.5,1000,178,196,18,183.876,4.750283064111989
NRB,0.025,0.9,2,8,0.5,1000,197,457,260,287.981,48.14010915140419
NRB,0.05,0.99,2,8,0.25,1000,149,283,134,205.285,45.26834432578684
NRB,0.2,0.95,2,21,0.75,989,128,976,848,189.7168857431749,38.47930102400038
NRB,0.4,0.95,2,18,0.25,1000,132,654,522,262.968,92.89442583034975
NRB,0.4,0.8,2,36,0.75,1000,117,298,181,196.372,44.93473875240343
NRB,0.05,0.99,2,18,0.5,1000,147,167,20,158.582,3.8577400324747337
NRB,0.5,0.99,2,18,0.75,1000,168,320,152,202.526,41.81784375187291
NRB,0.05,0.95,2,12,0.75,1000,121,242,121,186.533,25.858142906143794
NRB,0.05,0.9,2,18,0.25,1000,150,329,179,191.612,53.965950188797564
NRB,0.1,0.95,2,36,0.5,1000,193,321,128,277.213,29.508445899087594
NRB,0.025,0.9,2,12,0.25,1000,145,257,112,239.853,18.48358823481074
NRB,0.125,0.8,2,52,0.75,1000,160,439,279,255.939,45.45617166615049
NRB,0.2,0.8,2,36,0.5,1000,158,424,266,273.183,40.53379453615834
NRB,0.5,0.8,2,27,0.75,987,208,570,362,253.39007092198582,51.327793801471785
NRB,0.5,0.9,2,18,0.25,998,150,217,67,188.4498997995992,19.630564744973583
NRB,0.125,0.9,2,8,0.25,995,222,446,224,289.25527638190954,55.35790954047255
NRB,0.15,0.95,2,21,0.75,986,96,352,256,173.33569979716023,26.882181054385285
NRB,0.15,0.99,2,18,0.5,1000,159,221,62,182.645,16.681104107169713
NRB,0.025,0.95,2,18,0.5,1000,244,455,211,278.263,37.7919311634251
NRB,0.125,1.0,2,8,0.5,1000,185,331,146,277.424,43.504124319802514
NRB,0.1,0.95,2,36,0.75,1000,125,382,257,265.621,36.32085576584841
NRB,0.01,0.9,2,12,0.5,1000,182,251,69,224.64,20.575610701890618
NRB,0.05,0.9,2,8,0.5,1000,154,187,33,165.392,10.036985457649974
NRB,0.05,0.99,2,21,0.5,992,155,363,208,174.58870967741936,25.04224873173868
NRB,0.15,0.99,2,12,0.25,1000,159,169,10,162.822,2.12009688712823
NRB,0.2,0.95,2,21,0.75,987,112,405,293,153.193515704154,28.98135440493646
NRB,0.1,0.8,2,12,0.25,1000,171,474,303,217.353,35.729021172625956
NRB,0.2,0.99,2,52,0.5,1000,154,472,318,280.436,40.09772726392023
NRB,0.2,0.95,2,52,0.5,1000,158,405,247,276.668,47.38046733290718
NRB,0.15,0.99,2,18,0.25,1000,157,296,139,253.415,53.04785433785093
NRB,0.4,0.95,2,18,0.75,999,209,384,175,263.0860860860861,30.44365663081073
NRB,0.025,0.95,2,8,0.25,1000,162,321,159,201.607,43.31892288688721
NRB,0.075,0.9,2,36,0.75,1000,166,502,336,281.175,54.1006400540165
NRB,0.15,1.0,2,12,0.25,1000,146,196,50,161.426,13.637980734643913
NRB,0.5,0.9,2,36,0.25,1000,200,354,154,271.444,44.7185040962755
NRB,0.125,0.8,2,8,0.75,997,178,367,189,265.7362086258776,50.37362037203749
NRB,0.1,0.9,2,18,0.75,1000,157,238,81,188.607,21.58913248932531
NRB,0.025,1.0,2,12,0.75,1000,160,311,151,212.02,50.31573584151655
NRB,0.075,0.95,2,12,0.5,1000,192,279,87,251.837,23.12546687568098
NRB,0.075,0.8,2,21,0.5,998,127,255,128,151.3066132264529,19.846910993417776
NRB,0.4,1.0,2,36,0.25,1000,249,489,240,292.489,49.150459271980836
NRB,0.075,1.0,2,12,0.75,1000,122,196,74,140.466,20.064531627462163
NRB,0.175,1.0,2,27,0.75,994,174,634,460,253.82897384305835,44.675724595469426
NRB,0.15,0.99,2,12,0.75,1000,123,177,54,150.381,17.25693022065746
NRB,0.5,0.9,2,52,0.75,1000,160,310,150,192.804,34.51740191606308
NRB,0.2,0.9,2,27,0.75,984,122,519,397,164.0121951219512,36.2821240642127
NRB,0.15,0.9,2,18,0.5,1000,148,301,153,181.38,24.04645154345713
NRB,0.5,0.9,2,36,0.75,1000,170,348,178,229.6,39.471128308802754
NRB,0.2,1.0,2,21,0.5,977,166,488,322,238.0747185261003,35.42325382318394
NRB,0.125,0.9,2,12,0.5,1000,144,347,203,220.233,50.61431141010929
NRB,0.1,0.9,2,21,0.75,993,125,301,176,152.72608257804632,19.443608869450497
NRB,0.01,0.9,2,12,0.25,1000,199,265,66,232.321,19.58084187077686
NRB,0.175,1.0,2,36,0.5,1000,163,283,120,222.896,36.413721907313224
NRB,0.2,1.0,2,36,0.25,1000,180,460,280,297.996,55.06170879818184
NRB,0.175,0.8,2,36,0.75,1000,154,419,265,228.783,67.91406504716996
NRB,0.05,0.99,2,8,0.5,1000,150,344,194,234.316,31.39483683314471
NRB,0.175,0.95,2,27,0.75,1000,153,180,27,165.465,6.356349438016933
NRB,0.2,0.99,2,27,0.75,999,136,341,205,169.82282282282281,21.431478160685593
NRB,0.175,0.95,2,52,0.75,1000,160,774,614,279.123,86.48525637685634
NRB,0.1,0.8,2,52,0.75,1000,210,329,119,264.65,35.55505114131692
NRB,0.1,0.99,2,18,0.75,1000,162,260,98,209.432,33.1869364170414
NRB,0.1,1.0,2,27,0.25,1000,242,493,251,271.985,30.53317949460963
NRB,0.025,0.9,2,18,0.75,1000,153,324,171,196.817,40.918135402347026
NRB,0.05,0.9,2,8,0.5,1000,197,295,98,202.781,5.608965992007751
NRB,0.2,0.9,2,12,0.25,1000,148,309,161,185.59,30.518310360622316
NRB,0.025,0.9,2,18,0.5,1000,156,270,114,195.655,23.888378547520333
NRB,0.125,1.0,2,36,0.75,1000,164,325,161,264.926,40.08952099606197
NRB,0.4,0.9,2,52,0.75,1000,162,345,183,214.836,33.41481189014318
NRB,0.05,0.95,2,36,0.5,1000,161,446,285,281.208,49.265442450259386
NRB,0.5,0.99,2,27,0.5,976,154,1636,1482,239.16188524590163,80.55063336510226
NRB,0.4,0.8,2,52,0.75,1000,165,338,173,258.839,41.45399272099748
NRB,0.05,0.95,2,8,0.25,1000,146,244,98,199.359,36.416731007838926
NRB,0.1,0.9,2,21,0.25,988,157,881,724,230.42914979757086,41.8554714083406
NRB,0.075,0.9,2,12,0.5,1000,162,195,33,178.266,12.135506355917519
NRB,0.175,0.9,2,21,0.75,998,153,276,123,194.21543086172343,28.74274026111434
NRB,0.175,0.95,2,12,0.5,1000,178,290,112,214.411,29.012614684147493
NRB,0.2,0.9,2,18,0.25,1000,240,327,87,277.148,26.493924285088912
NRB,0.075,0.95,2,18,0.25,999,159,249,90,216.16816816816817,26.88716398063565
NRB,0.2,1.0,2,21,0.5,982,235,444,209,250.91038696537677,17.68838069103275
NRB,0.05,0.8,2,8,0.75,1000,189,306,117,210.129,19.173366344410596
NRB,0.01,0.8,2,8,0.75,1000,151,194,43,167.046,17.001792403889212
NRB,0.15,0.9,2,12,0.75,997,153,365,212,197.48345035105316,29.12648942932703
NRB,0.1,1.0,2,12,0.75,1000,130,734,604,278.65,93.25306232844922
NRB,0.025,0.8,2,12,0.5,1000,122,156,34,137.631,11.578207715095367
NRB,0.5,1.0,2,8,0.25,999,207,482,275,266.14314314314316,53.01845380070382
NRB,0.175,0.9,2,36,0.5,1000,163,374,211,235.314,39.250248228335906
NRB,0.2,0.8,2,27,0.75,1000,149,310,161,196.473,31.003136381106113
NRB,0.025,1.0,2,12,0.75,1000,155,248,93,196.628,21.706653238000435
NRB,0.175,0.9,2,27,0.25,1000,201,331,130,227.1,16.815194044397785
NRB,0.01,1.0,2,8,0.75,1000,105,214,109,130.831,21.041273112009506
NRB,0.15,0.99,2,27,0.75,977,134,971,837,191.63971340839305,49.52544447793935
NRB,0.125,0.9,2,8,0.25,1000,212,326,114,249.487,20.25705257877313
NRB,0.15,0.9,2,27,0.25,996,159,562,403,239.05321285140562,55.67307821477467
NRB,0.175,0.95,2,36,0.5,1000,200,537,337,297.752,56.69415069231325
NRB,0.2,0.95,2,36,0.5,1000,162,326,164,225.861,32.96176811333332
NRB,0.125,0.8,2,18,0.75,1000,196,211,15,204.457,3.2097435183287546
NRB,0.1,1.0,2,21,0.5,988,167,901,734,235.05668016194332,39.756666469727286
NRB,0.075,0.8,2,18,0.75,1000,119,248,129,176.09,38.63773770259815
NRB,0.15,0.9,2,36,0.25,1000,249,427,178,285.49,32.49667573666473
NRB,0.15,0.8,2,18,0.75,1000,160,308,148,240.615,44.213002211618296
NRB,0.075,0.9,2,18,0.5,1000,156,204,48,175.639,10.104294917300058
NRB,0.175,0.99,2,18,0.5,1000,155,217,62,174.19,16.88677183664963
NRB,0.125,0.8,2,8,0.25,1000,157,264,107,189.766,23.205942337249738
NRB,0.175,0.95,2,8,0.5,1000,142,349,207,261.12,51.85727313286707
NRB,0.2,0.99,2,18,0.75,1000,163,292,129,234.308,28.3756993978354
NRB,0.125,0.9,2,18,0.75,997,127,233,106,179.58475426278835,28.13493177187438
NRB,0.1,0.8,2,36,0.5,1000,157,456,299,240.178,62.23998820800123
NRB,0.1,0.95,2,8,0.25,1000,147,280,133,219.121,40.39125911398174
NRB,0.05,1.0,2,12,0.5,1000,152,250,98,182.438,30.757506078682326
NRB,0.025,0.95,2,12,0.75,1000,169,234,65,207.159,20.153110600273767
NRB,0.075,0.9,2,8,0.25,1000,200,318,118,272.308,13.322711084108619
NRB,0.05,0.99,2,12,0.5,1000,152,272,120,190.187,44.478605838957876
NRB,0.5,1.0,2,36,0.5,1000,176,332,156,264.748,37.458077948602806
NRB,0.175,1.0,2,8,0.5,1000,243,389,146,259.017,27.707082007916195
NRB,0.125,0.95,2,36,0.5,1000,203,408,205,295.357,44.424893045702674
NRB,0.025,0.95,2,18,0.75,1000,154,278,124,183.562,26.211623475191406
NRB,0.025,0.8,2,8,0.25,1000,162,307,145,227.471,24.325231260480873
NRB,0.5,1.0,2,27,0.25,1000,191,368,177,270.781,30.101746696066563
NRB,0.01,0.95,2,12,0.75,1000,156,222,66,200.216,20.690322216761956
NRB,0.125,0.8,2,21,0.75,992,154,328,174,198.4828629032258,40.9804130894528
NRB,0.15,1.0,2,21,0.75,988,173,600,427,264.9281376518219,41.88982869986256
NRB,0.15,0.8,2,8,0.25,1000,111,244,133,174.279,38.14254859095041
NRB,0.4,0.9,2,27,0.75,999,166,569,403,227.8998998998999,48.05044933559618
NRB,0.4,1.0,2,52,0.75,1000,159,477,318,276.767,48.670890340803986
NRB,0.175,0.8,2,18,0.75,1000,169,335,166,245.56,48.34163126450444
NRB,0.175,0.9,2,18,0.25,1000,151,284,133,173.945,21.086740516865703
NRB,0.1,1.0,2,27,0.75,995,124,867,743,179.88743718592966,36.374745713463604
NRB,0.025,1.0,2,36,0.75,1000,166,834,668,288.885,56.34297032732039
NRB,0.01,0.9,2,8,0.75,1000,120,252,132,149.86,40.55308808158699
NRB,0.05,1.0,2,12,0.5,1000,121,314,193,178.808,40.893586556102186
NRB,0.1,0.95,2,18,0.75,1000,156,258,102,220.582,35.158489663172325
